Date,Close,RSI,20DMA,50DMA,Buy_Signal,Sell_Signal,Position,Daily_Return,Strategy_Return,Cumulative_Strategy_Return,Ticker
2025-07-01,1528.4000244140625,70.65433853929119,1456.4150146484376,1424.0580078125,False,False,0,0.018525955804624017,0.0,1.0,RELIANCE
2025-07-02,1518.800048828125,67.21325268186166,1461.1800170898437,1428.610009765625,False,False,0,-0.006281062177827312,-0.0,1.0,RELIANCE
2025-07-03,1517.800048828125,66.84802824310131,1464.950018310547,1432.9660107421876,False,False,0,-0.0006584145166255162,-0.0,1.0,RELIANCE
2025-07-04,1527.300048828125,68.59395665289233,1469.1400207519532,1437.4800122070312,False,False,0,0.006259058963224318,0.0,1.0,RELIANCE
2025-07-07,1541.5,71.04831953367369,1473.7750183105468,1442.30201171875,False,False,0,0.009297420754206254,0.0,1.0,RELIANCE
2025-07-08,1537.5999755859375,69.44315285084318,1478.7300170898438,1445.6780102539062,False,False,0,-0.002530019081454782,-0.0,1.0,RELIANCE
2025-07-09,1519.0,62.222990869299295,1482.2350158691406,1448.0640112304689,False,False,0,-0.012096758507588734,-0.0,1.0,RELIANCE
2025-07-10,1517.199951171875,61.55596261121001,1486.0150146484375,1450.3080102539063,False,False,0,-0.0011850222699967272,-0.0,1.0,RELIANCE
2025-07-11,1495.199951171875,53.944569387118676,1489.3800109863282,1451.8160083007813,False,False,0,-0.014500395931997812,-0.0,1.0,RELIANCE
2025-07-14,1483.699951171875,50.43400205762906,1491.6750061035157,1452.8640063476562,False,False,0,-0.007691279009865437,-0.0,1.0,RELIANCE
2025-07-15,1485.4000244140625,50.942268588179374,1494.385009765625,1454.1540063476561,False,False,0,0.0011458335904404038,0.0,1.0,RELIANCE
2025-07-16,1485.5999755859375,51.0059030565438,1497.160009765625,1455.746005859375,False,False,0,0.0001346109927216066,0.0,1.0,RELIANCE
2025-07-17,1476.4000244140625,47.92556452677646,1499.315008544922,1457.1340063476562,False,False,0,-0.006192751294470389,-0.0,1.0,RELIANCE
2025-07-18,1476.0,47.79041812227523,1499.8050109863282,1459.1100073242187,False,False,0,-0.0002709458191869629,-0.0,1.0,RELIANCE
2025-07-21,1428.5999755859375,35.14405003461874,1498.3950073242188,1458.9520068359375,False,False,0,-0.03211383767890408,-0.0,1.0,RELIANCE
2025-07-22,1412.800048828125,32.0952628090631,1496.4950073242187,1458.8940087890626,False,False,0,-0.011059727724923252,-0.0,1.0,RELIANCE
2025-07-23,1424.5999755859375,36.52413222663354,1494.3600036621094,1458.8980078125,False,False,0,0.008352156249994636,0.0,1.0,RELIANCE
2025-07-24,1402.9000244140625,32.34603976003174,1489.7400024414062,1457.8720092773438,False,False,0,-0.015232311907733775,-0.0,1.0,RELIANCE
2025-07-25,1391.699951171875,30.41231603675743,1483.554998779297,1456.5780078125,False,False,0,-0.007983514895771204,-0.0,1.0,RELIANCE
2025-07-28,1387.5999755859375,29.71206897516248,1477.9049987792969,1455.5140063476563,False,False,0,-0.0029460197814084044,-0.0,1.0,RELIANCE
2025-07-29,1417.0999755859375,40.35375283180315,1472.3399963378906,1455.3640063476562,False,False,0,0.021259729402591798,0.0,1.0,RELIANCE
2025-07-30,1410.0999755859375,38.85065034425777,1466.9049926757812,1454.9820068359375,False,False,0,-0.004939665599179577,-0.0,1.0,RELIANCE
2025-07-31,1390.199951171875,34.87375938608278,1460.5249877929687,1454.5980053710937,False,False,0,-0.014112491850652997,-0.0,1.0,RELIANCE
2025-08-01,1393.699951171875,36.11244411246867,1453.8449829101562,1453.9360034179688,False,False,0,0.0025176234519714846,0.0,1.0,RELIANCE
2025-08-04,1411.5,42.13974596525767,1447.3449829101562,1453.4700024414062,False,False,0,0.0127717941104597,0.0,1.0,RELIANCE
2025-08-05,1391.699951171875,37.86089380438286,1440.049981689453,1452.862001953125,False,False,0,-0.014027664773733628,-0.0,1.0,RELIANCE
2025-08-06,1392.800048828125,38.23614271534832,1433.7399841308593,1452.4600024414062,False,False,0,0.0007904704281433972,0.0,1.0,RELIANCE
2025-08-07,1389.4000244140625,37.48275008916977,1427.3499877929687,1451.892001953125,False,False,0,-0.0024411432329595195,-0.0,1.0,RELIANCE
2025-08-08,1367.800048828125,33.03014950567939,1420.9799926757812,1450.8300024414064,False,False,0,-0.015546261124507077,-0.0,1.0,RELIANCE
2025-02-10,1880.300048828125,,,,False,False,0,,,,INFY
2025-02-11,1875.6500244140625,,,,False,False,0,-0.0024730225460348754,-0.0,1.0,INFY
2025-02-12,1863.1500244140625,,,,False,False,0,-0.0066643562697177305,-0.0,1.0,INFY
2025-02-13,1843.25,,,,False,False,0,-0.010680849181922913,-0.0,1.0,INFY
2025-02-14,1856.4000244140625,,,,False,False,0,0.00713415131645867,0.0,1.0,INFY
2025-02-17,1842.300048828125,,,,False,False,0,-0.007595332579457326,-0.0,1.0,INFY
2025-02-18,1851.949951171875,,,,False,False,0,0.0052379645486566595,0.0,1.0,INFY
2025-02-19,1810.800048828125,,,,False,False,0,-0.022219770203677047,-0.0,1.0,INFY
2025-02-20,1825.1500244140625,,,,False,False,0,0.007924660480997936,0.0,1.0,INFY
2025-02-21,1815.0,,,,False,False,0,-0.005561200053853632,-0.0,1.0,INFY
2025-02-24,1764.0999755859375,,,,False,False,0,-0.02804409058626034,-0.0,1.0,INFY
2025-02-25,1767.699951171875,,,,False,False,0,0.002040686829408278,0.0,1.0,INFY
2025-02-27,1764.300048828125,,,,False,False,0,-0.0019233481007316922,-0.0,1.0,INFY
2025-02-28,1687.699951171875,12.46173850518862,,,False,False,0,-0.04341670664642838,-0.0,1.0,INFY
2025-03-03,1708.5999755859375,21.134965807353623,,,False,False,0,0.012383732309496409,0.0,1.0,INFY
2025-03-04,1688.300048828125,19.15028606168771,,,False,False,0,-0.011881029525855458,-0.0,1.0,INFY
2025-03-05,1711.5,27.526459293779368,,,False,False,0,0.01374160427702309,0.0,1.0,INFY
2025-03-06,1715.8499755859375,29.011504141125982,,,False,False,0,0.0025416158842754832,0.0,1.0,INFY
2025-03-07,1686.0,25.19614035731182,,,False,False,0,-0.01739661159813477,-0.0,1.0,INFY
2025-03-10,1701.449951171875,30.305122452950258,1782.9725036621094,,False,False,0,0.009163672106687448,0.0,1.0,INFY
2025-03-11,1661.5999755859375,25.47264301210771,1772.0375,,False,False,0,-0.02342118588824249,-0.0,1.0,INFY
2025-03-12,1590.8499755859375,19.52097660632562,1757.7974975585937,,False,False,0,-0.042579442127790745,-0.0,1.0,INFY
2025-03-13,1579.8499755859375,18.786038601058408,1743.6324951171875,,False,False,0,-0.006914542646265898,-0.0,1.0,INFY
2025-03-17,1590.050048828125,21.728743807968314,1730.9724975585937,,False,False,0,0.006456355603261965,0.0,1.0,INFY
2025-03-18,1590.050048828125,21.728743807968314,1717.6549987792969,,False,False,0,0.0,0.0,1.0,INFY
2025-03-19,1586.550048828125,21.41987986276193,1704.867498779297,,False,False,0,-0.0022011885742713178,-0.0,1.0,INFY
2025-03-20,1615.550048828125,30.264897000404943,1693.0475036621094,,False,False,0,0.018278654380566417,0.0,1.0,INFY
2025-03-21,1592.550048828125,27.61045034477189,1682.1350036621093,,False,False,0,-0.0142366372472853,-0.0,1.0,INFY
2025-03-24,1592.75,27.669843310095132,1670.5150024414063,,False,False,0,0.0001255540898210672,0.0,1.0,INFY
2025-03-25,1628.449951171875,37.52559228049621,1661.1875,,False,False,0,0.0224140330697693,0.0,1.0,INFY
2025-03-26,1599.449951171875,33.528868092797964,1652.9549987792968,,False,False,0,-0.017808345893056687,-0.0,1.0,INFY
2025-03-27,1603.550048828125,34.58959683161078,1644.7475036621095,,False,False,0,0.002563442296675822,0.0,1.0,INFY
2025-03-28,1570.6500244140625,30.397800914154928,1635.0650024414062,,False,False,0,-0.020516992555427827,-0.0,1.0,INFY
2025-04-01,1526.5,25.86748713401977,1627.0050048828125,,False,False,0,-0.0281093965732645,-0.0,1.0,INFY
2025-04-02,1550.1500244140625,31.73643698047988,1619.0825073242188,,False,False,0,0.01549297373996894,0.0,1.0,INFY
2025-04-03,1496.5,26.593113120146114,1609.4925048828125,,False,False,0,-0.03460956911853841,-0.0,1.0,INFY
2025-04-04,1451.6500244140625,23.20713462064417,1596.5000061035157,,False,False,0,-0.029969913522176705,-0.0,1.0,INFY
2025-04-07,1396.75,19.87174856632447,1580.5450073242187,,False,False,0,-0.03781904969568828,-0.0,1.0,INFY
2025-04-08,1428.800048828125,26.511962589603314,1567.685009765625,,False,False,0,0.022946159891265472,0.0,1.0,INFY
2025-04-09,1403.699951171875,24.780035015676177,1552.797509765625,,False,False,0,-0.01756725699781203,-0.0,1.0,INFY
2025-04-11,1409.449951171875,25.973074123413596,1540.190008544922,,False,False,0,0.0040963170193171194,0.0,1.0,INFY
2025-04-15,1426.0,29.441915595251828,1531.947509765625,,False,False,0,0.011742203981322419,0.0,1.0,INFY
2025-04-16,1413.0999755859375,28.327668512076443,1523.610009765625,,False,False,0,-0.009046300430618825,-0.0,1.0,INFY
2025-04-17,1419.5,29.748192997285088,1515.0825073242188,,False,False,0,0.004529066962448036,0.0,1.0,INFY
2025-04-21,1451.0,36.42678583596158,1508.1300048828125,,False,False,0,0.022190912293061027,0.0,1.0,INFY
2025-04-22,1422.800048828125,33.36844474957955,1499.9425048828125,,False,False,0,-0.01943483885036179,-0.0,1.0,INFY
2025-04-23,1474.9000244140625,42.90585543450648,1492.9100036621094,,False,False,0,0.03661791804747905,0.0,1.0,INFY
2025-04-24,1471.4000244140625,42.4661031022692,1486.8525024414062,,False,False,0,-0.0023730422008708674,-0.0,1.0,INFY
2025-04-25,1480.199951171875,44.019644863363276,1481.225,,False,False,0,0.005980648777899056,0.0,1.0,INFY
2025-04-28,1482.0999755859375,44.3689310043141,1473.9075012207031,1623.3170043945313,False,False,0,0.001283626859032383,0.0,1.0,INFY
2025-04-29,1497.5,47.24221886408368,1468.8100036621095,1615.6610034179687,False,False,0,0.010390678542433918,0.0,1.0,INFY
2025-04-30,1500.0999755859375,47.733038053254454,1463.6375,1608.1500024414063,False,False,0,0.001736210741861477,0.0,1.0,INFY
2025-05-02,1506.9000244140625,49.06765348311471,1460.45,1601.0250024414063,False,False,0,0.004533063754946776,0.0,1.0,INFY
2025-05-05,1508.5999755859375,49.41539484302317,1459.554998779297,1594.332001953125,False,False,0,0.0011281114502177392,0.0,1.0,INFY
2025-05-06,1511.5,50.042033675229696,1457.6224975585938,1587.4340014648437,False,False,0,0.0019223282917899542,0.0,1.0,INFY
2025-05-07,1508.300048828125,49.31607182806297,1458.2125,1580.7540014648437,False,False,0,-0.0021170699119252845,-0.0,1.0,INFY
2025-05-08,1511.4000244140625,50.07172929117274,1461.2,1573.9430029296875,False,False,0,0.00205527778663539,0.0,1.0,INFY
2025-05-09,1507.5999755859375,49.10523762617044,1466.742498779297,1567.8790014648437,False,False,0,-0.0025142574875888224,-0.0,1.0,INFY
2025-05-12,1626.9000244140625,69.20306597991991,1476.6474975585938,1563.9140014648438,False,False,0,0.07913242953042521,0.0,1.0,INFY
2025-05-13,1568.5999755859375,57.29580555915896,1484.8924987792968,1558.9860009765625,False,False,0,-0.03583505313986468,-0.0,1.0,INFY
2025-05-14,1592.4000244140625,60.29898793810125,1494.0400024414062,1555.552001953125,False,False,0,0.015172796888024198,0.0,1.0,INFY
2025-05-15,1613.0,62.74135941484338,1503.3900024414063,1552.4580029296876,False,False,0,0.012936432598660286,0.0,1.0,INFY
2025-05-16,1589.9000244140625,58.40254185300121,1512.2300048828124,1548.9700024414062,False,False,0,-0.014321125595745499,-0.0,1.0,INFY
2025-05-19,1559.800048828125,53.23640950468494,1519.2450073242187,1546.4120043945313,False,False,0,-0.01893199265597245,-0.0,1.0,INFY
2025-05-20,1560.5999755859375,53.354499281652366,1524.7250061035156,1543.4520043945313,False,False,0,0.000512839295276013,0.0,1.0,INFY
2025-05-21,1568.5,54.57451908418566,1532.0100036621093,1541.0560034179687,False,False,0,0.005062171304402563,0.0,1.0,INFY
2025-05-22,1547.5,50.7729322834341,1535.6400024414063,1537.7760034179687,False,False,0,-0.013388587822760645,-0.0,1.0,INFY
2025-05-23,1564.800048828125,53.638093091202045,1540.3100036621095,1534.7550048828125,False,False,0,0.011179353039176165,0.0,1.0,INFY
2025-05-26,1580.5,56.133349422318496,1545.3250061035155,1532.6450048828126,False,False,0,0.010033199566700235,0.0,1.0,INFY
2025-05-27,1570.0999755859375,54.057800441455186,1549.7250061035156,1530.0180053710938,False,False,0,-0.006580211587511875,-0.0,1.0,INFY
2025-05-28,1571.800048828125,54.35491505019868,1553.440008544922,1528.2220068359375,False,False,0,0.0010827802487882732,0.0,1.0,INFY
2025-05-29,1585.5999755859375,56.79731505938656,1557.7150085449218,1528.1170068359374,False,False,0,0.008779696099450618,0.0,1.0,INFY
2025-05-30,1562.699951171875,51.84015531175313,1560.5050048828125,1527.7740063476563,False,False,0,-0.014442497960811429,-0.0,1.0,INFY
2025-06-02,1553.800048828125,50.013217019992126,1562.7650085449218,1527.0490063476564,False,False,0,-0.005695208691262832,-0.0,1.0,INFY
2025-06-03,1543.0,47.81124014222031,1564.3400085449218,1526.1080053710937,False,False,0,-0.006950732712532992,-0.0,1.0,INFY
2025-06-04,1551.199951171875,49.62473181394044,1566.4850036621094,1525.4010034179687,False,False,0,0.005314291102965107,0.0,1.0,INFY
2025-06-05,1554.300048828125,50.32748612752102,1568.6300048828125,1524.1760034179688,False,False,0,0.0019985158289284044,0.0,1.0,INFY
2025-06-06,1563.800048828125,52.51367472937878,1571.440008544922,1523.6010034179687,False,False,0,0.00611207598376029,0.0,1.0,INFY
2025-06-09,1572.9000244140625,54.57600455595687,1568.740008544922,1523.20400390625,False,False,0,0.005819142666453336,0.0,1.0,INFY
2025-06-10,1596.0,59.396671958769446,1570.110009765625,1522.5550048828125,False,False,0,0.014686232581465397,0.0,1.0,INFY
2025-06-11,1631.0999755859375,65.40454634740212,1572.0450073242187,1523.1880053710938,False,False,0,0.02199246590597581,0.0,1.0,INFY
2025-06-12,1608.5999755859375,59.34292823872,1571.8250061035155,1523.28900390625,False,False,0,-0.013794372102738484,-0.0,1.0,INFY
2025-06-13,1602.0,57.65496931615422,1572.4300048828125,1523.9160034179688,False,False,0,-0.004102931546752897,-0.0,1.0,INFY
2025-06-16,1623.800048828125,61.54575257181999,1575.6300048828125,1525.8620043945311,False,False,0,0.01360802049196308,0.0,1.0,INFY
2025-06-17,1639.9000244140625,64.1645386347586,1579.5950073242188,1527.6570043945312,False,False,0,0.009914998831017874,0.0,1.0,INFY
2025-06-18,1632.9000244140625,62.18175119471913,1582.815008544922,1530.3850048828126,False,False,0,-0.0042685528969981235,-0.0,1.0,INFY
2025-06-19,1618.4000244140625,58.17172101172977,1586.360009765625,1533.7200048828124,False,False,0,-0.008879906781312674,-0.0,1.0,INFY
2025-06-20,1622.9000244140625,59.05423754494511,1589.2650085449218,1538.2430053710937,False,False,0,0.0027805239323506203,0.0,1.0,INFY
2025-06-23,1584.0,49.3593210081405,1589.440008544922,1541.3470043945313,False,False,0,-0.023969452109723788,-0.0,1.0,INFY
2025-06-24,1581.5999755859375,48.826721160026366,1590.0150085449218,1544.9050048828126,False,False,0,-0.0015151669280697444,-0.0,1.0,INFY
2025-06-25,1614.9000244140625,55.93183051505243,1592.1700073242187,1549.0140063476563,False,False,0,0.021054659422202082,0.0,1.0,INFY
2025-06-26,1616.0,56.148419135748206,1593.690008544922,1552.8140063476562,False,False,0,0.0006811415996705872,0.0,1.0,INFY
2025-06-27,1608.0,54.0671154705221,1595.955010986328,1556.7120068359375,False,False,0,-0.004950495049504955,-0.0,1.0,INFY
2025-06-30,1601.800048828125,52.44462604688265,1598.3550109863281,1560.3580078125,False,False,0,-0.003855691027285446,-0.0,1.0,INFY
2025-07-01,1606.800048828125,53.65255364319215,1601.5450134277344,1563.4740087890625,False,False,0,0.003121488230480418,0.0,1.0,INFY
2025-07-02,1610.5,54.572102089760946,1604.5100158691407,1567.2280078125,False,False,0,0.0023026830093597628,0.0,1.0,INFY
2025-07-03,1618.699951171875,56.62599721684635,1607.7300109863281,1570.1040063476562,False,False,0,0.005091556145218945,0.0,1.0,INFY
2025-07-04,1640.699951171875,61.637404541383845,1611.5750061035155,1573.4900048828124,False,False,0,0.013591153804676903,0.0,1.0,INFY
2025-07-07,1627.0,57.20494486277138,1614.2800048828126,1576.426005859375,False,False,0,-0.008350064959829928,-0.0,1.0,INFY
2025-07-08,1638.699951171875,59.859736168425506,1616.4150024414062,1579.5580053710937,False,False,0,0.007191119343500363,0.0,1.0,INFY
2025-07-09,1633.699951171875,58.19817326296176,1616.5450012207032,1582.2820043945312,False,False,0,-0.0030511992121707854,-0.0,1.0,INFY
2025-07-10,1615.800048828125,52.572131919784944,1616.9050048828126,1584.596005859375,False,False,0,-0.010956664552086326,-0.0,1.0,INFY
2025-07-11,1594.9000244140625,46.87430534944781,1616.5500061035157,1586.356005859375,False,False,0,-0.012934783873301936,-0.0,1.0,INFY
2025-07-14,1570.300048828125,41.2124973766573,1613.8750061035157,1587.5900073242187,False,False,0,-0.015424148980733188,-0.0,1.0,INFY
2025-07-15,1585.5999755859375,45.61255446578227,1611.1600036621094,1589.0720068359376,False,False,0,0.009743314196054786,0.0,1.0,INFY
2025-07-16,1607.9000244140625,51.33039768859148,1609.9100036621094,1591.0640063476562,False,False,0,0.014064107701492912,0.0,1.0,INFY
2025-07-17,1583.5,45.672472101019366,1608.1650024414062,1592.506005859375,False,False,0,-0.015175088030087047,-0.0,1.0,INFY
2025-07-18,1586.0999755859375,46.35106205148362,1606.325,1594.076005859375,False,False,0,0.0016419170103805225,0.0,1.0,INFY
2025-07-21,1584.300048828125,45.923408735678095,1606.3400024414063,1593.2240063476563,False,False,0,-0.001134812928263007,-0.0,1.0,INFY
2025-07-22,1570.9000244140625,42.760339227193,1605.8050048828125,1593.2700073242188,False,False,0,-0.008458009216104179,-0.0,1.0,INFY
2025-07-23,1574.5,43.87869763965006,1603.7850036621094,1592.9120068359375,False,False,0,0.0022916643516384116,0.0,1.0,INFY
2025-07-24,1552.5,38.87937626862616,1600.6100036621094,1591.7020068359375,False,False,0,-0.013972689742775435,-0.0,1.0,INFY
2025-07-25,1515.699951171875,32.25854526715726,1595.9950012207032,1590.2180053710938,False,False,0,-0.023703735154991912,-0.0,1.0,INFY
2025-07-28,1516.0,32.35968622225373,1591.7049987792968,1589.3420043945312,False,False,0,0.0001979605712152388,0.0,1.0,INFY
2025-07-29,1513.699951171875,31.965695052867503,1587.0499938964845,1588.40400390625,False,False,0,-0.0015171826043041126,-0.0,1.0,INFY
2025-07-30,1519.0,33.961003984153194,1582.4749938964844,1587.41400390625,False,False,0,0.003501386667827955,0.0,1.0,INFY
2025-07-31,1509.0,32.05102358386971,1576.9899963378907,1586.64400390625,False,False,0,-0.006583278472679366,-0.0,1.0,INFY
2025-08-01,1469.5999755859375,25.87613676051113,1568.4349975585938,1584.7400024414062,False,False,0,-0.026110022805873045,-0.0,1.0,INFY
2025-08-04,1480.5,29.89980344474155,1561.1099975585937,1582.7400024414062,False,False,0,0.007417000949334174,0.0,1.0,INFY
2025-08-05,1460.300048828125,26.977209331260653,1552.1900024414062,1580.54400390625,False,False,0,-0.013644006195119851,-0.0,1.0,INFY
2025-08-06,1436.699951171875,24.022792155603256,1542.3400024414063,1577.842001953125,False,False,0,-0.016161129129036778,-0.0,1.0,INFY
2025-08-07,1436.9000244140625,24.09868206036208,1533.395001220703,1574.8680029296875,False,False,0,0.00013925889120014467,0.0,1.0,INFY
2025-08-08,1423.0999755859375,22.434169873914314,1524.804998779297,1572.0760034179686,False,False,0,-0.00960404244808355,-0.0,1.0,INFY
