Date,Open_RELIANCE,High_RELIANCE,Low_RELIANCE,Close_RELIANCE,Adj Close_RELIANCE,Volume_RELIANCE,Open_TCS,High_TCS,Low_TCS,Close_TCS,Adj Close_TCS,Volume_TCS,Open_INFY,High_INFY,Low_INFY,Close_INFY,Adj Close_INFY,Volume_INFY
2025-07-18,1484.800048828125,1484.800048828125,1469.0999755859375,1476.0,1476.0,10296318,3225.0,3228.800048828125,3187.0,3189.89990234375,3189.89990234375,3432645,1592.0999755859375,1599.300048828125,1580.0,1586.0999755859375,1586.0999755859375,5161833
2025-07-21,1465.0,1476.0,1423.0999755859375,1428.5999755859375,1428.5999755859375,22442744,3190.0,3197.60009765625,3152.0,3158.199951171875,3158.199951171875,3844346,1580.0,1589.0,1566.800048828125,1584.300048828125,1584.300048828125,3682661
2025-07-22,1427.4000244140625,1431.9000244140625,1410.699951171875,1412.800048828125,1412.800048828125,20396320,3159.60009765625,3180.10009765625,3154.60009765625,3159.60009765625,3159.60009765625,3198036,1565.0,1585.800048828125,1565.0,1570.9000244140625,1570.9000244140625,8473741
2025-07-23,1426.0,1426.0,1414.4000244140625,1424.5999755859375,1424.5999755859375,8354596,3159.60009765625,3182.0,3157.60009765625,3179.10009765625,3179.10009765625,1922875,1576.300048828125,1591.9000244140625,1550.0,1574.5,1574.5,8035026
2025-07-24,1419.199951171875,1423.0,1396.0,1402.9000244140625,1402.9000244140625,14740507,3165.10009765625,3173.699951171875,3140.0,3148.0,3148.0,2934778,1580.0,1582.0,1548.199951171875,1552.5,1552.5,14169664
2025-07-25,1398.9000244140625,1401.0,1384.0999755859375,1391.699951171875,1391.699951171875,11854722,3140.0,3156.89990234375,3125.60009765625,3135.800048828125,3135.800048828125,2568917,1543.4000244140625,1549.5,1511.300048828125,1515.699951171875,1515.699951171875,10851259
2025-07-28,1392.300048828125,1407.800048828125,1385.0,1387.5999755859375,1387.5999755859375,7748361,3110.0,3118.0,3069.89990234375,3079.300048828125,3079.300048828125,3374473,1513.9000244140625,1519.300048828125,1482.5,1516.0,1516.0,6439855
2025-07-29,1383.0,1420.199951171875,1383.0,1417.0999755859375,1417.0999755859375,10750072,3060.0,3074.0,3041.199951171875,3056.0,3056.0,4785312,1512.9000244140625,1517.199951171875,1496.0999755859375,1513.699951171875,1513.699951171875,7070448
2025-07-30,1418.0999755859375,1423.300048828125,1401.300048828125,1410.0999755859375,1410.0999755859375,7209849,3060.0,3069.0,3047.199951171875,3053.60009765625,3053.60009765625,2880121,1519.9000244140625,1521.699951171875,1506.0,1519.0,1519.0,5719051
2025-07-31,1388.0999755859375,1402.5999755859375,1382.199951171875,1390.199951171875,1390.199951171875,17065827,3041.699951171875,3059.800048828125,3015.0,3036.800048828125,3036.800048828125,2968371,1509.699951171875,1527.0999755859375,1497.0,1509.0,1509.0,6851407
2025-08-01,1386.9000244140625,1405.9000244140625,1384.300048828125,1393.699951171875,1393.699951171875,10321171,3029.89990234375,3036.800048828125,3000.0,3003.0,3003.0,2053847,1493.9000244140625,1498.699951171875,1465.5,1469.5999755859375,1469.5999755859375,8702978
2025-08-04,1395.0999755859375,1416.0999755859375,1391.699951171875,1411.5,1411.5,6312820,3009.10009765625,3079.39990234375,2991.60009765625,3074.39990234375,3074.39990234375,2519252,1461.5,1482.800048828125,1451.0,1480.5,1480.5,8610216
2025-08-05,1411.0,1411.0,1388.0999755859375,1391.699951171875,1391.699951171875,9315972,3074.39990234375,3077.5,3042.0,3063.89990234375,3063.89990234375,1927996,1478.699951171875,1478.699951171875,1455.0,1460.300048828125,1460.300048828125,10213323
2025-08-06,1391.9000244140625,1395.9000244140625,1383.300048828125,1392.800048828125,1392.800048828125,5834312,3063.0,3066.800048828125,3026.0,3032.300048828125,3032.300048828125,1487081,1452.0,1456.0999755859375,1430.300048828125,1436.699951171875,1436.699951171875,10566934
2025-08-07,1387.699951171875,1393.699951171875,1366.0,1389.4000244140625,1389.4000244140625,9976705,3016.0,3051.60009765625,3010.89990234375,3047.0,3047.0,2543076,1430.0,1442.0,1414.199951171875,1436.9000244140625,1436.9000244140625,9892020
2025-08-08,1385.0,1397.199951171875,1365.0,1367.800048828125,1367.800048828125,8793606,3048.10009765625,3059.800048828125,3025.0,3036.39990234375,3036.39990234375,2762140,1425.0,1433.199951171875,1417.0999755859375,1423.0999755859375,1423.0999755859375,10048009
